artigoEmPeriodico	Tiago Felipe de Abreu Santos	2025	0268-3768	http://dx.doi.org/10.1007/s00170-025-15284-6	Analysis of arc regularity and selection of process parameters for WAAM of 316L-Si stainless steel by GMAW-CCC	INTERNATIONAL JOURNAL OF ADVANCED MANUFACTURING TECHNOLOGY	DE LIMA, JEFFERSON SEGUNDO ; DE SOUTO, JOYCE INGRID VENCESLAU ; DE SANTANA, RENATO ALEXANDRE COSTA ; LÓPEZ, EDWAR ANDRÉS TORRES ; OLIVEIRA, JOÃO PEDRO ; DE ABREU SANTOS, TIAGO FELIPE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2019	1073-5623	http://dx.doi.org/10.1007/s11661-019-05293-y	Predominant Solidification Modes of 316 Austenitic Stainless Steel Coatings Deposited by Laser Cladding on 304 Stainless Steel Substrates	METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE	APOLINARIO, L. H. R. ; WALLERSTEIN, D. ; MONTEALEGRE, M. A. ; URTIGA FILHO, S. L. ; TORRES, E. A. ; HERMENEGILDO, T. F. C. ; SANTOS, T. F. A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2019	0104-9224	http://dx.doi.org/10.1590/0104-9224/si24.23	Aplicação da Metodologia para Qualificação de Procedimentos de Soldagem de Tubulações Industriais Conforme Parâmetros dos Códigos ASME B31.3 e ASME SECTION IX*	Soldagem & Inspecao	SILVA, ANA CARLA S. ; ARAÚJO, HELEN R. ; MACENA, VAGNER A. ; MORENO, JOÃO R. SARTORI ; VICENTE, ANDRÉ A. ; HERMENEGILDO, TAHIANA F. C. ; SANTOS, TIAGO F. A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2019	1980-5373	http://dx.doi.org/10.1590/1980-5373-mr-2018-0877	Evaluation of Abrasive Wear in UNS S32101 and S32750 Duplex Stainless Steels Submitted to Friction Stir Processing	MATERIALS RESEARCH	MARQUES, IGOR J. ; SILVA, F. J. ; FRANCA, T. S. ; SOUSA, G. G. ; HERMENEGILDO, T.F.C. ; SANTOS, T. F. A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2019	0925-8388	http://dx.doi.org/10.1016/j.jallcom.2019.153170	Rapid precipitation of intermetallic phases during isothermal treatment of duplex stainless steel joints produced by friction stir welding	JOURNAL OF ALLOYS AND COMPOUNDS	MARQUES, IGOR J. ; SILVA, FLAVIO J. ; SANTOS, TIAGO F.A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2018	0209-4541		Comparison of Behaviour to Oxidation at High Temperature of Two Superalloys: Inconel 713C and IC-50	OXIDATION COMMUNICATIONS	VICENTE, A. A. ; MORENO, J. R. S. ; TENÓRIO, J. A. S. ; BOTELHO JR, A. B. ; SANTOS, T.F.A. ; ESPINOSA, D. C. R.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2018	2005-4149	http://dx.doi.org/10.1007/s12540-018-0111-x	Microstructural Evolution of HSLA ISO 3183 X80M (API 5L X80) Friction Stir Welded Joints	Metals and Materials International	HERMENEGILDO, TAHIANA F. C. ; SANTOS, TIAGO F. A. ; TORRES, EDWAR A. ; AFONSO, CONRADO R. M. ; RAMIREZ, ANTONIO J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2018	1806-3691	http://dx.doi.org/10.1007/s40430-018-1372-5	Effect of the energy input on the microstructure and mechanical behavior of AA2024-T351 joint produced by friction stir welding	JOURNAL OF THE BRAZILIAN SOCIETY OF MECHANICAL SCIENCES AND ENGINEERING (ONLINE)	DO VALE, NATÁLIA LOPES ; TORRES, EDWAR ANDRÉS ; Santos, Tiago Felipe de Abreu ; URTIGA FILHO, SEVERINO LEOPOLDINO ; DOS SANTOS, JORGE F.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2018	1980-6973	http://dx.doi.org/10.1590/0104-9224/si2303.06	Soldagem Helicoidal de Tubos Produzida em Campo do Aço ASTM A-1018 e sua Correlação com Características Mecânicas e Microestruturais das Juntas Soldadas	REVISTA SOLDAGEM E INSPEÇÃO	SILVA, ANA CARLA SANTOS DA ; FIGUEREDO, ERIKE WILKER ARRUDA ; SILVA JÚNIOR, DEUSDEDIT CARLOS DA ; HERMENEGILDO, TAHIANA FRANCISCA DA CONCEIÇÃO ; SANTOS, TIAGO FELIPE DE ABREU		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2017	1754-2138	http://dx.doi.org/10.1080/09507116.2016.1218615	Influence of welding position and parameters in orbital tig welding applied to low-carbon steel pipes	Welding International	FIGUEIROA, D. W. ; PIGOZZO, I. O. ; SILVA, R. H. G. ; SANTOS, T.F.A. ; URTIGA FILHO, S. L.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2017	1516-1439	http://dx.doi.org/10.1590/1980-5373-mr-2016-1060	Double Kinetics of Intermetallic Phase Precipitation in UNS S32205 Duplex Stainless Steels Submitted to Isothermal Heat Treatment	Materials Research-Ibero-american Journal of Materials	MARQUES, I. J. ; VICENTE, A. A. ; TENÓRIO, J. A. S. ; SANTOS, T.F.A.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2017	0950-7116	http://dx.doi.org/10.1080/09507116.2017.1347323	Friction stir welding of duplex stainless steels	WELDING INTERNATIONAL	Santos, Tiago Felipe de Abreu; TORRES, EDWAR ANDRÉS ; RAMIREZ, ANTONIO JOSE		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2017	0104-9224	http://dx.doi.org/10.1590/0104-9224/si2202.03	Desenvolvimento dos Parâmetros do Processo de Soldagem por Atrito com Pino Não Consumível para o Aço de Alta Resistência e Baixa Liga ISO 3183 X80M	Soldagem & Inspecao	HERMENEGILDO, TAHIANA F. C. ; SILVA, ANA CARLA S. ; TORRES, EDWAR A. ; SANTOS, TIAGO F. A. ; RAMIREZ, ANTONIO J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2016	1516-1439	http://dx.doi.org/10.1590/1980-5373-MR-2015-0319	Friction stir welding of duplex and superduplex stainless steels and some aspects of microstructural characterization and mechanical performance	Materials Research-Ibero-american Journal of Materials	SANTOS, T.F.A.; FONSECA, E. B. ; TORRES, E.A. ; RAMIREZ, A.J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2016	1980-6973	http://dx.doi.org/10.1590/0104-9224/si2101.06	Soldagem por Atrito com Pino Não Consumível de Aços Inoxidáveis Duplex	REVISTA SOLDAGEM E INSPEÇÃO	SANTOS, T.F.A.; TORRES, E.A. ; RAMIREZ, A.J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2016	0950-7116	http://dx.doi.org/10.1080/09507116.2015.1096498	Development of ceramic backing for friction stir welding and processing	WELDING INTERNATIONAL	SANTOS, TIAGO F. A.; TORRES, EDWAR A. ; HERMENGILDO, TAHIANA F. C. ; RAMIREZ, ANTONIO J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2016	1073-5623	http://dx.doi.org/10.1007/s11661-016-3631-3	Physical Simulation of a Duplex Stainless Steel Friction Stir Welding by the Numerical and Experimental Analysis of Hot Torsion Tests	METALLURGICAL AND MATERIALS TRANSACTIONS A-PHYSICAL METALLURGY AND MATERIALS SCIENCE	FONSECA, E. B. ; SANTOS, T. F. A. ; BUTTON, S.T. ; RAMIREZ, A.J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2016	1544-1024	http://dx.doi.org/10.1007/s11665-016-2357-0	Detailed Microstructural Characterization and Restoration Mechanisms of Duplex and Superduplex Stainless Steel Friction-Stir-Welded Joints	Journal of Materials Engineering and Performance	SANTOS, T. F. A.; TORRES, E. A. ; LIPPOLD, J. C. ; RAMIREZ, A. J.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2015	0255-6952		Caracterização microestrutural de aços baixo carbono por microscopia de força atômica	REVISTA LATINOAMERICANA DE METALURGIA Y MATERIALES	SANTOS, T. F. A.; TORRES, E.A. ; VILELA, J.M.C. ; ANDRADE, M.S. ; COTA, A.B.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2015	0261-3069	http://dx.doi.org/10.1016/j.matdes.2014.10.005	Suitability of carbon fiber-reinforced polymers as power cable cores: Galvanic corrosion and thermal stability evaluation	MATERIALS & DESIGN	SANTOS, T. F. A.; VASCONCELOS, G. C. ; SOUZA, W. A. ; COSTA, M. L. ; BOTELHO, E. C.		
artigoEmPeriodico	Tiago Felipe de Abreu Santos	2015	1980-6973	http://dx.doi.org/10.1590/0104-9224/si2004.11	Influência da Posição e dos Parâmetros de Soldagem na Soldagem TIG Orbital Aplicada a Tubulações de Aço Baixo Carbono	REVISTA SOLDAGEM E INSPEÇÃO	FIGUEROA, D. W. ; PIGOZZO, I. O. ; SILVA, R. H. G. ; SANTOS, T. F. A. ; URTIGA FILHO, S. L.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2024	http://dx.doi.org/10.1533/978-1-78242-164-1.75	Estudo sobre as Técnicas de Ensaios não Destrutivos para Detecção de Falhas dm Materiais d Componentes Fabricados via Manufatura Aditiva	Congresso Nacional em Engenharia Mecânica	ARAUJO, H. R. ; FIGUEIREDO, G. G. S. ; PICCHI, I. B. M. ; SILVA, J. L. A. ; TORRES, E.A. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2024		Avaliação da Microestrutura e Performance Mecânica de Amostras Multicamadas do Aço Inoxidável 316L Fabricadas por MADA via GMAW-Pulsado	Congresso Nacional em Engenharia Mecânica	FIGUEIREDO, G. G. S. ; PICCHI, I. B. M. ; SANTOS, M. L. ; ARAUJO, H. R. ; TORRES, E.A. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2024		Análise Microestrutural e Mecânica de Juntas Soldadas de Chapas Galvanizadas de Aço Avançado de Alta Resistência (AHSS) Obtidas Pelo Processo GMAW	Congresso Nacional em Engenharia Mecânica	SANTOS, M. L. ; PICCHI, I. B. M. ; FIGUEIREDO, G. G. S. ; SILVA, J. L. A. ; SANTANA, R. A. C. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2024		Aplicação de Design de Experimentos através da Metodologia Definite Screening Design aplicado à Manufatura Aditiva por Deposição a Arco por GMAW utilizando Arames Sólidos de Aço Inoxidável Austenítico	Congresso Nacional em Engenharia Mecânica	PICCHI, I. B. M. ; SOUSA, G. G. ; SANTOS, M. L. ; ARAUJO, H. R. ; TORRES, E.A. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2022	http://dx.doi.org/10.5151/2594-5327-34689	Application of a numeric pure thermal model for prediction of temperature fields in a UNS S32205 duplex steel friction stir welded joint	75º Congresso Anual da ABM - Internacional	SOUSA, G. G. ; CABRAL, P. L. ; MARQUES, I. J. ; ARAUJO, H. R. ; VICENTE, A. A. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2022	http://dx.doi.org/10.5151/2594-5327-34694	GTAW welding thermal cycle in austenitic stainless steel welded joints by computation simulation	75° Congresso Anual da ABM - Internacional	ARAUJO, H. R. ; SOUSA, G. G. ; CABRAL, P. L. ; SANTANA, T. H. B. ; VICENTE, A. A. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2021	http://dx.doi.org/10.26678/ABCM.COBEF2021.COB21-0080	AVALIAÇÃO DE DESEMPENHO MECÂNICO DE JUNTAS SOLDADAS EM AÇO INOXIDÁVEL AUSTENÍTICO PELO PROCESSO DE SOLDAGEM GMAW POR CURTO-CIRCUITO CONTROLADO (CCC)	11th Brazilian Congress on Manufacturing Engineering	ARAÚJO, HELEN ; LUIZ, PETRÔNIO ; RODRIGUES APOLINARIO, LUIS HENRIQUE ; DE ALBUQUERQUE VICENTE, ANDRÉ ; ABREU SANTOS, TIAGO FELIPE		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2021	http://dx.doi.org/10.29327/aconemi.412339	Projeto Futuras Cientistas e os Desafios no Ensino de Engenharia	Congresso Internacional de Engenharia Mecânica e Industrial	SANTOS, M. L. ; PICCHI, I. B. M. ; ARAUJO, H. R. ; SIQUEIRA, L. O. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2021		Topology Optimization of Binary Structures Subjected to Self-weight Loads	Proceedings of the XLII Ibero-Latin-American Congress on Computational Methods in Engineering and III Pan-American Congress on Computational Mechanics	SIQUEIRA, L. O. ; SIVAPURAM, R. ; SANTOS, T. F. A. ; SANCHES, R. P.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2019	http://dx.doi.org/10.26678/abcm.cobef2019.cof2019-0590	EQUAL CHANNEL ANGULAR PRESSING AS A VIABLE MANUFACTURING PROCESS TO INCREASE HARDNESS OF COMMERCIALLY PURE ALUMINUM (AL 1050)	COBEF 2019	SOUSA, GUILHERME ; BRAGA, ERIKA ; SILVA, MOISÉS ; BEZERRA DE SANTANA, THIAGO HENRIQUE ; ABREU SANTOS, TIAGO FELIPE ; ABREU, HAMILTON		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2018		Soldagem em Campo de Tubulação com Costura Helicoidal por Arco Submerso	X Congresso Nacional de Engenharia Mecânica	SILVA, A. C. S. ; PICCHI, I. B. M. ; APOLINARIO, L. H. R. ; HERMENEGILDO, T.F.C. ; SANTOS, T.F.A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2018		Metodologia para Qualificação de Procedimentos de Soldagem de Tubulações Industriais Conforme Parâmetros dos Códigos ASME B31.3 e ASME SECTION IX	XLIV Congresso Nacional de Soldagem	MACENA, V. A. ; NASCIMENTO, F. A. ; APOLINARIO, L. H. R. ; PICCHI, I. B. M. ; HERMENEGILDO, T.F.C. ; SANTOS, T.F.A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2018		Características Geométricas e Microestruturais de Juntas Soldadas por Costura Helicoidal em Campo do Aço ASTM-A1018	XLIV Congresso Nacional de Soldagem	SILVA, A. C. S. ; MACENA, V. A. ; SILVA JR, D. C. ; PEREIRA, R. M. L. ; CARVALHO, K. K. ; HERMENEGILDO, T.F.C. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2018	http://dx.doi.org/10.3217/978-3-85125-615-4-33	A proposal for thermal computational model for API 5L-X80 steel friction stir welds based on thermocouples measurements	12th International Seminar Numerical Analysis of Weldability	SOUSA, G. G. ; MONTOYA, M. ; BOUCHONNEAU, N. S. ; HERMENEGILDO, T. F. C. ; SANTOS, T. F. A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2017	http://dx.doi.org/10.5151/1516-392x-30089	CINÉTICAS DE OXIDAÇÃO E CÁLCULO DA ENERGIA DE ATIVAÇÃO APARENTE PARA FORMAÇÃO DOS ÓXIDOS EM AÇO INOXIDÁVEL AUSTENÍTICOS LAMINADO 253 MA A ALTAS TEMPERATURAS AO AR	72º Congresso Anual da ABM	VICENTE, ANDRÉ DE ALBUQUERQUE ; CABRAL, DÉBORA ARRUDA ; MARQUES, IGOR JORDÃO ; Santos, Tiago Felipe de Abreu ; ESPINOSA, DENISE CROCCE ROMANO ; TENÓRIO, JORGE ALBERTO SOARES		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2017	http://dx.doi.org/10.5151/1516-392x-30090	CARACTERIZAÇÃO MICROESTRUTURAL DAS CAMADAS PROTETIVAS DE ÓXIDOS FORMADOS NAS SUPERFÍCIES DE UM AÇO INOXIDÁVEL AUSTENITICO LAMINADO (253 MA®) OXIDADO A ALTAS TEMPERATURAS AO AR	72º Congresso Anual da ABM	VICENTE, ANDRÉ DE ALBUQUERQUE ; CABRAL, DÉBORA ARRUDA ; MARQUES, IGOR JORDÃO ; Santos, Tiago Felipe de Abreu ; ESPINOSA, DENISE CROCCE ROMANO ; TENÓRIO, JORGE ALBERTO SOARES		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2017	http://dx.doi.org/10.5151/1516-392x-30091	CARACTERIZAÇÃO DE UMA JUNTA SOLDADA DE AÇO INOXIDÁVEL DUPLEX PELO PROCESSO TIG NA RAIZ E ENCHIMENTO COM PROCESSO MIG-MAG	72º Congresso Anual da ABM	VICENTE, ANDRÉ DE ALBUQUERQUE ; CABRAL, DÉBORA ARRUDA ; BUENO, ALEXANDRE ; TURRA, THIAGO VIANA DE OLIVEIRA ; Santos, Tiago Felipe de Abreu ; TENÓRIO, JORGE ALBERTO SOARES		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2017	http://dx.doi.org/10.5151/1516-392x-30127	POROSIDADE DE KIRKENDALL EM JUNTAS SOLDADAS DISSIMILARES ENTRE LIGA FE-CR-AL E AÇO INOXIDÁVEL AISI 310 APÓS TRATAMENTO ISOTÉRMICO A 1150oC AO AR	72º Congresso Anual da ABM	VICENTE, ANDRÉ DE ALBUQUERQUE ; LIMA, GIOVANI JONAS DE ; CABRAL, DÉBORA ARRUDA ; FAGGIAN, CARLOS ALBERTO ; Santos, Tiago Felipe de Abreu ; TENÓRIO, JORGE ALBERTO SOARES		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2017	http://dx.doi.org/10.5151/1516-392x-30248	CARACTERIZAÇÃO MICROESTRUTURAL E ANÁLISES QUÍMICAS SEMI-QUANTITATIVAS DAS FASES FERRITA E AUSTENITA EM AÇOS INOXIDÁVEIS DUPLEX	72º Congresso Anual da ABM	VICENTE, ANDRÉ DE ALBUQUERQUE ; CABRAL, DÉBORA ARRUDA ; COLETI, JORGE LUÍS ; TELLES, VICTOR BRIDI ; Santos, Tiago Felipe de Abreu ; TENÓRIO, JORGE ALBERTO SOARES		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2016		Cinética de Precipitação de Fases Intermetálicas Deletérias em Aço Inoxidável UNS S32205	22° Congresso Brasileiro de Engenharia e Ciência dos Materiais	MARQUES, I. J. ; SANTOS, T.F.A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2016		Avaliação da resistência à corrosão de juntas soldadas de aços inoxidáveis superduplex em meio contendo cloretos variando o pH e a temperatura de ensaio	22° Congresso Brasileiro de Engenharia e Ciência dos Materiais	SANTA CRUZ, L. A. ; SILVA, D. L. A. ; URTIGA FILHO, S. L. ; SANTOS, T.F.A.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2015		Soldagem por atrito com pino não consumível de aços inoxidáveis duplex	XLI Congresso Nacional de Soldagem	SANTOS, T. F. A.; FONSECA, E. B. ; TORRES, E.A. ; RAMIREZ, A.J.		
trabalhoCompletoEmCongresso	Tiago Felipe de Abreu Santos	2015		Influência da Posição e dos Parâmetros de Soldagem TIG Orbital Aplicada a Tubulações de Grande Diâmetro e Parede Espessa em Aço Baixo Carbono nas Características Geométricas dos Cordões	XLI Congresso Nacional de Soldagem	FIGUEIROA, D. W. ; PIGOZZO, I. O. ; SILVA, R. H. G. ; SANTOS, T. F. A. ; URTIGA FILHO, S. L.		
